auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,metric_split,threshold_source,skipped,n_features,n_participants,n_ensemble_models,ensemble_members,modality_combination,fusion_method
0.8744310450002347,0.8340769218528583,0.792665759466942,0.7192118226600985,0.7227722772277227,0.8625592417061612,0.13836396693552772,0.13035937130383246,0.44590233951106495,0.4457280027238213,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,cough+breath,uniform_mean
0.8168220668220668,0.7766384744070196,0.7621649184149184,0.6818181818181818,0.6060606060606061,0.9182692307692307,0.1527756882053113,0.10773649721230143,0.48271719196508217,0.45380500008569297,307.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,307.0,,,cough+breath,validation_weighted_auprc
0.8758856928346863,0.8355380724039878,0.7924546009103279,0.72,0.7128712871287128,0.8720379146919431,0.1381723057906346,0.1282281029307794,0.4456372441558945,0.45380500008569297,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,cough+breath,validation_weighted_auprc
0.8170648795648796,0.7768888857333784,0.7665112665112666,0.6834170854271356,0.6868686868686869,0.8461538461538461,0.16577041288606306,0.16196379532644248,0.5063868540003738,0.5290908906974142,307.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,307.0,,,cough+breath,stacked_logistic_validation
0.8757449204636103,0.8353179796203204,0.7986720472995167,0.7214611872146118,0.7821782178217822,0.8151658767772512,0.1562635698124049,0.1877441817904694,0.48340850675964436,0.5290908906974142,312.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,312.0,,,cough+breath,stacked_logistic_validation
0.8464635937277938,0.7984786237035448,0.7763276327632763,0.7027027027027027,0.6435643564356436,0.9090909090909091,0.14557800569293355,0.09348540617263273,0.46409010698434594,0.4242172477482292,310.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,310.0,,,cough+speech,uniform_mean
0.8879485756566777,0.8399766065502792,0.8065112837587866,0.7378640776699029,0.7450980392156863,0.8679245283018868,0.1321894380668159,0.13934076751510394,0.43203539489230963,0.4242172477482292,314.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,314.0,,,cough+speech,uniform_mean
0.8491638637547966,0.801798493112612,0.7827703823013881,0.704225352112676,0.7425742574257426,0.8229665071770335,0.14490550293064522,0.09769434541541866,0.4624404067396828,0.35079117124989984,310.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,310.0,,,cough+speech,validation_weighted_auprc
0.8880410654827969,0.8407058375722756,0.8158065112837588,0.7364016736401674,0.8627450980392157,0.7688679245283019,0.13189614331164015,0.13498952362212793,0.43125186444003594,0.35079117124989984,314.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,test,validation_balanced_accuracy,False,,314.0,,,cough+speech,validation_weighted_auprc
0.8513430290397461,0.802257245354142,0.796627031124165,0.7272727272727273,0.7128712871287128,0.8803827751196173,0.15145371945250474,0.1359038295509076,0.47324499935076236,0.503642654039865,310.0,clean_internal_protocol,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,validation,validation_balanced_accuracy,False,,310.0,,,cough+speech,stacked_logistic_validation
