feature,source_mean,external_mean,source_std,external_std,standardized_mean_difference,abs_standardized_mean_difference,ks_statistic,n_source,n_external
delta_mfcc_10_std,1.650910312684466,1.7340633347084966,0.8395138587782168,0.6672102032958801,0.10965688578652931,0.10965688578652931,0.09925159826921431,19024,8331
delta_mfcc_31_std,0.8600239467555877,0.8187472050925246,0.45791168208711747,0.2921436896251013,-0.10746595285627729,0.10746595285627729,0.05425586026997575,19024,8331
delta2_mfcc_4_std,1.9897546535573236,1.8796458160597485,1.2723713666383127,0.7146582623600461,-0.10670052754860913,0.10670052754860913,0.12170484901457859,19024,8331
mfcc_26_std,5.419583399788319,5.195541658071735,2.5123680710934115,1.7975012373834292,-0.1025616523582079,0.1025616523582079,0.05112405190863023,19024,8331
mfcc_20_std,6.059557021590838,6.300781728411161,2.5100123179436253,2.237047063529268,0.10145942803900491,0.10145942803900491,0.048065352747886314,19024,8331
delta2_mfcc_1_mean,-0.002320917005368693,-0.07111773192485474,0.5966914464467141,0.7553055093603782,-0.10107269169945321,0.10107269169945321,0.12489679406280851,19024,8331
spectral_centroid_mean,1438.4595636844415,1526.0006708513151,946.4369560832405,783.3387864175405,0.10076573430110283,0.10076573430110283,0.09689381866283364,19024,8331
delta_mfcc_3_std,4.186399239861493,4.406072967574528,2.550177261328572,1.7996814069949731,0.0995284029994303,0.0995284029994303,0.15617821265816498,19024,8331
delta2_mfcc_33_mean,0.004605097436743854,0.0022035022662417005,0.026273645051010916,0.022554843728936205,-0.09808056896310155,0.09808056896310155,0.13318968798227337,19024,8331
delta2_mfcc_36_std,0.513818614691738,0.4924423673021709,0.26320612850439185,0.1693661847040165,-0.0965830946495989,0.0965830946495989,0.06274609287572763,19024,8331
delta2_mfcc_40_mean,0.0008982111689433966,-0.0011067325014320335,0.023063324890936297,0.018941264182063856,-0.0950029186769648,0.0950029186769648,0.11832232915880869,19024,8331
delta2_mfcc_32_std,0.5523413222940984,0.5295322953312319,0.2900309010777638,0.1830496454379941,-0.0940494308905391,0.0940494308905391,0.058042389379539316,19024,8331
delta2_mfcc_7_mean,0.018964739688759988,0.012471779356097187,0.06998916326562128,0.0687636325901061,-0.09358267424299135,0.09358267424299135,0.13082792702562274,19024,8331
delta2_mfcc_35_mean,0.004049937176526695,0.0018442119511796987,0.025348401090832202,0.022119129395548224,-0.09271805829279522,0.09271805829279522,0.12313747891461757,19024,8331
