prediction_source,evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,split,threshold_probability,model_net_benefit,treat_all_net_benefit,treat_none_net_benefit,net_benefit_minus_treat_all,net_benefit_minus_treat_none,prevalence,n_samples,n_positive,n_negative
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.3096757044125465,0.3062200956937799,0.0,0.0034556087187666007,0.3096757044125465,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.27413019079685746,0.2676767676767676,0.0,0.006453423120089841,0.27413019079685746,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.24093879976232918,0.22459893048128338,0.0,0.016339869281045805,0.24093879976232918,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.20770202020202017,0.1761363636363636,0.0,0.031565656565656575,0.20770202020202017,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.1936026936026936,0.12121212121212116,0.0,0.07239057239057245,0.1936026936026936,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.17712842712842713,0.05844155844155835,0.0,0.11868686868686878,0.17712842712842713,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.15773115773115776,-0.013986013986014012,0.0,0.17171717171717177,0.15773115773115776,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.14225589225589225,-0.09848484848484862,0.0,0.24074074074074087,0.14225589225589225,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.14416896235078053,-0.1983471074380166,0.0,0.3425160697887971,0.14416896235078053,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,heavy_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.13131313131313133,-0.3181818181818183,0.0,0.4494949494949496,0.13131313131313133,0.3409090909090909,396,135,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.29436532507739943,0.29164086687306506,0.0,0.002724458204334368,0.29436532507739943,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.25908496732026143,0.25228758169934645,0.0,0.006797385620914975,0.25908496732026143,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.2289273356401384,0.20830449826989622,0.0,0.020622837370242175,0.2289273356401384,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.20352941176470585,0.15882352941176475,0.0,0.044705882352941095,0.20352941176470585,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.18666666666666668,0.10274509803921575,0.0,0.08392156862745093,0.18666666666666668,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.16873949579831932,0.03865546218487398,0.0,0.13008403361344534,0.16873949579831932,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.14280542986425337,-0.035294117647058754,0.0,0.17809954751131213,0.14280542986425337,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.13098039215686275,-0.12156862745098035,0.0,0.2525490196078431,0.13098039215686275,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.10695187165775402,-0.2235294117647057,0.0,0.33048128342245975,0.10695187165775402,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.0964705882352941,-0.34588235294117636,0.0,0.44235294117647045,0.0964705882352941,0.3270588235294118,425,139,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.3049966688874084,0.30712858094603596,0.0,-0.002131912058627561,0.3049966688874084,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.27932489451476794,0.26863572433192684,0.0,0.010689170182841101,0.27932489451476794,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.24959046909903204,0.22561429635145197,0.0,0.02397617274758007,0.24959046909903204,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.22341772151898734,0.17721518987341772,0.0,0.04620253164556962,0.22341772151898734,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.20337552742616039,0.12236286919831224,0.0,0.08101265822784814,0.20337552742616039,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.17830018083182642,0.05967450271247737,0.0,0.11862567811934904,0.17830018083182642,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.16436222005842258,-0.012658227848101222,0.0,0.1770204479065238,0.16436222005842258,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.14261603375527426,-0.09704641350210974,0.0,0.239662447257384,0.14261603375527426,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.12266973532796319,-0.1967779056386651,0.0,0.31944764096662825,0.12266973532796319,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,shallow_cough,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.11645569620253166,-0.3164556962025316,0.0,0.43291139240506327,0.11645569620253166,0.34177215189873417,395,135,260
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.2855386128873586,0.2843089030988687,0.0,0.0012297097884899078,0.2855386128873586,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.254932502596054,0.24454828660436137,0.0,0.010384215991692619,0.254932502596054,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.22113798790544253,0.200109950522265,0.0,0.021028037383177545,0.22113798790544253,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.20327102803738317,0.15011682242990654,0.0,0.053154205607476634,0.20327102803738317,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.16666666666666666,0.09345794392523366,0.0,0.073208722741433,0.16666666666666666,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.1411882510013351,0.028704939919893147,0.0,0.11248331108144197,0.1411882510013351,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.11736161035226456,-0.046010064701653475,0.0,0.16337167505391803,0.11736161035226456,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.1277258566978193,-0.13317757009345804,0.0,0.2609034267912773,0.1277258566978193,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.11576040781648259,-0.2361937128292268,0.0,0.3519541206457094,0.11576040781648259,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.10514018691588785,-0.3598130841121496,0.0,0.4649532710280374,0.10514018691588785,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.2960692871419054,0.301798800799467,0.0,-0.005729513657561636,0.2960692871419054,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.25991561181434597,0.2630098452883263,0.0,-0.0030942334739803568,0.25991561181434597,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.22606105733432613,0.21965748324646317,0.0,0.006403574087862962,0.22606105733432613,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.19556962025316454,0.1708860759493671,0.0,0.024683544303797433,0.19556962025316454,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.16286919831223629,0.1156118143459916,0.0,0.04725738396624468,0.16286919831223629,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.13562386980108498,0.05244122965641951,0.0,0.08318264014466548,0.13562386980108498,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.11820837390457643,-0.020447906523855863,0.0,0.1386562804284323,0.11820837390457643,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.10970464135021096,-0.10548523206751059,0.0,0.21518987341772156,0.10970464135021096,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.0987341772151899,-0.20598388952819324,0.0,0.30471806674338314,0.0987341772151899,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_fast,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.09367088607594935,-0.3265822784810126,0.0,0.420253164556962,0.09367088607594935,0.3367088607594937,395,133,262
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.28627643876045256,0.2843089030988687,0.0,0.0019675356615838635,0.28627643876045256,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.24688473520249218,0.24454828660436137,0.0,0.0023364485981308136,0.24688473520249218,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.2205882352941176,0.200109950522265,0.0,0.020478284771852623,0.2205882352941176,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.19976635514018692,0.15011682242990654,0.0,0.049649532710280386,0.19976635514018692,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.1923676012461059,0.09345794392523366,0.0,0.09890965732087226,0.1923676012461059,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.16655540720961282,0.028704939919893147,0.0,0.13785046728971967,0.16655540720961282,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.14503953989935298,-0.046010064701653475,0.0,0.19104960460100645,0.14503953989935298,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.11993769470404983,-0.13317757009345804,0.0,0.2531152647975079,0.11993769470404983,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.10641461342395922,-0.2361937128292268,0.0,0.34260832625318605,0.10641461342395922,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.08177570093457943,-0.3598130841121496,0.0,0.441588785046729,0.08177570093457943,0.32009345794392524,428,137,291
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.30491846745326795,0.30796765212780064,0.0,-0.00304918467453269,0.30491846745326795,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.2639238734956619,0.2695214105793451,0.0,-0.005597537083683213,0.2639238734956619,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.23470143724996295,0.22655208178989483,0.0,0.00814935546006812,0.23470143724996295,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.20465994962216624,0.17821158690176325,0.0,0.02644836272040299,0.20465994962216624,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.18975650713685976,0.12342569269521414,0.0,0.06633081444164562,0.18975650713685976,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.17056495142137457,0.06081324217344369,0.0,0.10975170924793087,0.17056495142137457,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.15636504553381128,-0.011431893043983676,0.0,0.16779693857779496,0.15636504553381128,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.15029387069689337,-0.09571788413098237,0.0,0.24601175482787574,0.15029387069689337,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.15388138310052668,-0.19532860087016252,0.0,0.3492099839706892,0.15388138310052668,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,counting_normal,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.13602015113350127,-0.31486146095717876,0.0,0.45088161209068,0.13602015113350127,0.3425692695214106,397,136,261
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.281210272056954,0.2804474955504704,0.0,0.0007627765064835978,0.281210272056954,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.2420826623725174,0.2404723564143854,0.0,0.0016103059581319967,0.2420826623725174,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.21042909917590225,0.19579425973287867,0.0,0.014634839443023573,0.21042909917590225,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.2,0.17874396135265697,0.1455314009661836,0.0,0.033212560386473355,0.17874396135265697,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.25,0.16827697262479874,0.08856682769726254,0.0,0.0797101449275362,0.16827697262479874,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.3,0.15665976535541748,0.023464458247066944,0.0,0.13319530710835054,0.15665976535541748,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.35,0.12207357859531774,-0.05165366034931246,0.0,0.1737272389446302,0.12207357859531774,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.4,0.10547504025764895,-0.1392914653784219,0.0,0.24476650563607086,0.10547504025764895,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.45,0.09727711901624944,-0.24286341677646012,0.0,0.34014053579270953,0.09727711901624944,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,test,test,0.5,0.07971014492753624,-0.3671497584541062,0.0,0.44685990338164244,0.07971014492753624,0.3164251207729469,414,131,283
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.05,0.299584487534626,0.29916897506925205,0.0,0.00041551246537396835,0.299584487534626,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.1,0.26842105263157895,0.26023391812865493,0.0,0.00818713450292402,0.26842105263157895,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.15,0.2273993808049536,0.21671826625386997,0.0,0.010681114551083615,0.2273993808049536,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.2,0.18749999999999997,0.16776315789473684,0.0,0.019736842105263136,0.18749999999999997,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.25,0.17017543859649126,0.11228070175438598,0.0,0.05789473684210528,0.17017543859649126,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.3,0.14172932330827068,0.04887218045112779,0.0,0.09285714285714289,0.14172932330827068,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.35,0.11558704453441296,-0.024291497975708454,0.0,0.1398785425101214,0.11558704453441296,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.4,0.09122807017543859,-0.10964912280701761,0.0,0.2008771929824562,0.09122807017543859,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.45,0.07583732057416268,-0.21052631578947362,0.0,0.28636363636363626,0.07583732057416268,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_a,,,compare_is10_top800_lightgbm,800.0,validation,validation,0.5,0.06315789473684211,-0.33157894736842103,0.0,0.39473684210526316,0.06315789473684211,0.33421052631578946,380,127,253
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_e,,,compare_is10_top800_lightgbm,800.0,test,test,0.05,0.27476965795784425,0.27805124321595354,0.0,-0.0032815852581092875,0.27476965795784425,0.31414868105515587,417,131,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_e,,,compare_is10_top800_lightgbm,800.0,test,test,0.1,0.24140687450039966,0.2379429789501732,0.0,0.00346389555022647,0.24140687450039966,0.31414868105515587,417,131,286
compare_is10_final_validation_predictions,compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,vowel_e,,,compare_is10_top800_lightgbm,800.0,test,test,0.15,0.2076456481873325,0.1931160953590069,0.0,0.014529552828325604,0.2076456481873325,0.31414868105515587,417,131,286
