table_source,model_name,modality,feature_strategy,fusion_method,dataset,calibration_method,split,threshold,sensitivity,specificity,precision,npv,f1,balanced_accuracy,tp,fp,tn,fn,n_samples,n_positive,n_negative,operating_constraint,target_specificity,target_sensitivity
external_model_grid_opensmile_egemaps_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.1829344365679143,0.8035087719298246,0.2618692518021377,0.03712710765239948,0.9741100323624595,0.07097474043080737,0.5326890118659812,229.0,5939.0,2107.0,56.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,lightgbm,cough,top_stable_80,,coughvid,platt,external,0.1716957828604707,0.9017543859649123,0.1328610489684315,0.03552667956870335,0.9744758432087511,0.06836015427583456,0.5173077174666719,257.0,6977.0,1069.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.2661399414932805,0.22807017543859648,0.805990554312702,0.03997539975399754,0.9671886651752424,0.06802721088435373,0.5170303648756492,65.0,1561.0,6485.0,220.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.3616582203324223,0.1368421052631579,0.9045488441461595,0.048327137546468404,0.967304625199362,0.07142857142857142,0.5206954747046587,39.0,768.0,7278.0,246.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.4451538558272915,0.05263157894736842,0.9501615709669401,0.036057692307692304,0.9658875552747946,0.04279600570613409,0.5013965749571543,15.0,401.0,7645.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.1139689528126546,0.8,0.2751677852348993,0.03762376237623762,0.9749009247027741,0.0718676122931442,0.5375838926174497,228.0,5832.0,2214.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,all,,coughvid,platt,external,0.0979472764839804,0.9017543859649123,0.1558538404175988,0.036459072208823946,0.9781591263650546,0.0700845377692937,0.5288041131912555,257.0,6792.0,1254.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.3089940539617469,0.22456140350877193,0.8016405667412378,0.03855421686746988,0.9668715335032229,0.06580976863753214,0.5131009851250049,64.0,1596.0,6450.0,221.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4036791105905917,0.10175438596491228,0.9008202833706189,0.03506650544135429,0.9658848614072495,0.05215827338129496,0.5012873346677656,29.0,798.0,7248.0,256.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.4884756667494281,0.04912280701754386,0.9519015659955258,0.034912718204488775,0.9658259773013871,0.04081632653061224,0.5005121865065348,14.0,387.0,7659.0,271.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.1233040592451984,0.8,0.2802634849614715,0.03788004651935537,0.9753460207612457,0.07233502538071065,0.5401317424807358,228.0,5791.0,2255.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external,0.1044410462527334,0.9017543859649123,0.16169525229927914,0.03670379891459583,0.9789315274642588,0.07053657197749416,0.5317248191320957,257.0,6745.0,1301.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.266139940578783,0.22807017543859648,0.805990554312702,0.03997539975399754,0.9671886651752424,0.06802721088435373,0.5170303648756492,65.0,1561.0,6485.0,220.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.3616582207618046,0.1368421052631579,0.9045488441461595,0.048327137546468404,0.967304625199362,0.07142857142857142,0.5206954747046587,39.0,768.0,7278.0,246.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.4451538545879922,0.05263157894736842,0.9501615709669401,0.036057692307692304,0.9658875552747946,0.04279600570613409,0.5013965749571543,15.0,401.0,7645.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.1139689531260733,0.8,0.2751677852348993,0.03762376237623762,0.9749009247027741,0.0718676122931442,0.5375838926174497,228.0,5832.0,2214.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external,0.097947276855777,0.9017543859649123,0.1558538404175988,0.036459072208823946,0.9781591263650546,0.0700845377692937,0.5288041131912555,257.0,6792.0,1254.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.4124815921346222,0.16842105263157894,0.8007705692269451,0.029073288915808602,0.9645209580838323,0.04958677685950414,0.484595810929262,48.0,1603.0,6443.0,237.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.4821092488373578,0.08070175438596491,0.9029331344767586,0.028606965174129355,0.9651919755546698,0.04224058769513315,0.49181744443136177,23.0,781.0,7265.0,262.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.533681159381602,0.03859649122807018,0.9501615709669401,0.02669902912621359,0.9653996716757166,0.03156384505021521,0.49437903109750514,11.0,401.0,7645.0,274.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.1985476461046501,0.8,0.21563509818543375,0.03486771677626548,0.9681919642857143,0.06682297772567408,0.5078175490927169,228.0,6311.0,1735.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external,0.1625207751915852,0.9017543859649123,0.11894108873974646,0.03498502586441601,0.9715736040609138,0.06735683396671471,0.5103477373523294,257.0,7089.0,957.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.3893734580612039,0.19298245614035087,0.8006462838677604,0.033152501506931886,0.9655275779376499,0.056584362139917695,0.4968143700040556,55.0,1604.0,6442.0,230.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.4633605497339214,0.10526315789473684,0.9020631369624659,0.03667481662591687,0.9660588313589777,0.0543970988213962,0.5036631474286013,30.0,788.0,7258.0,255.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.5209600746558843,0.05263157894736842,0.9514044245587869,0.03694581280788178,0.9659305993690852,0.04341534008683068,0.5020180017530776,15.0,391.0,7655.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.1817181083661874,0.8,0.22781506338553317,0.035398230088495575,0.9698412698412698,0.06779661016949151,0.5139075316927666,228.0,6213.0,1833.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external,0.1531201795370798,0.9017543859649123,0.141436738752175,0.035868806699232376,0.9759862778730704,0.06899328859060402,0.5215955623585437,257.0,6908.0,1138.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,all,,coughvid,platt,external,0.3399679615883021,0.18947368421052632,0.8010191399453145,0.03262839879154079,0.9653984421809467,0.055670103092783516,0.4952464120779204,54.0,1601.0,6445.0,231.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,all,,coughvid,platt,external,0.3972634616902019,0.12280701754385964,0.9000745712155108,0.041716328963051254,0.9666310731446877,0.06227758007117438,0.5114407943796853,35.0,804.0,7242.0,250.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,all,,coughvid,platt,external,0.4460105904481216,0.06666666666666667,0.9502858563261248,0.045346062052505964,0.9663801820020222,0.05397727272727272,0.5084762614963958,19.0,400.0,7646.0,266.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,all,,coughvid,platt,external,0.1973610700300063,0.8,0.20059656972408652,0.03423423423423423,0.9658886894075404,0.06565874730021598,0.5002982848620433,228.0,6432.0,1614.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,all,,coughvid,platt,external,0.1827757747569663,0.9017543859649123,0.13571961222967935,0.03563999445291915,0.975,0.06856990394877267,0.5187369990972959,257.0,6954.0,1092.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.3496513477154772,0.22456140350877193,0.8030077056922694,0.038811400848999394,0.9669260700389105,0.06618407445708377,0.5137845546005206,64.0,1585.0,6461.0,221.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.4044352616961685,0.10877192982456141,0.9006959980114343,0.03734939759036145,0.9661378482868951,0.05560538116591929,0.5047339639179979,31.0,799.0,7247.0,254.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.4524805268672128,0.06666666666666667,0.9515287099179717,0.04645476772616137,0.9664226205503661,0.0547550432276657,0.5090976882923192,19.0,390.0,7656.0,266.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.2052233735540368,0.8,0.21538652746706438,0.03485705549610151,0.9681564245810056,0.06680339876941106,0.5076932637335322,228.0,6313.0,1733.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external,0.1884904196587578,0.9017543859649123,0.14528958488690033,0.036024670591533504,0.9766081871345029,0.06928157433616391,0.5235219854259063,257.0,6877.0,1169.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.3381277283452655,0.20350877192982456,0.8010191399453145,0.03496081977094635,0.9659772182254197,0.059670781893004114,0.5022639559375696,58.0,1601.0,6445.0,227.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.3964600641235748,0.10877192982456141,0.9001988565746954,0.03717026378896882,0.9661197812458316,0.055406613047363724,0.5044853931996285,31.0,803.0,7243.0,254.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.4493324501158643,0.07368421052631578,0.9530201342281879,0.05263157894736842,0.9667170953101362,0.06140350877192981,0.5133521723772518,21.0,378.0,7668.0,264.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.2023887975694308,0.8,0.2257022122793935,0.035305048002477545,0.9695675387079552,0.06762568589648524,0.5128511061396968,228.0,6230.0,1816.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external,0.1863918598303338,0.9017543859649123,0.14690529455630127,0.03609043673641343,0.9768595041322314,0.06940318660545504,0.5243298402606068,257.0,6864.0,1182.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.3572640626303652,0.23157894736842105,0.8021377081779766,0.039806996381182146,0.967181177881013,0.06793618116314977,0.5168583277731988,66.0,1592.0,6454.0,219.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.4125877566414677,0.10526315789473684,0.9026845637583892,0.03690036900369004,0.9660814046288907,0.054644808743169404,0.503973860826563,30.0,783.0,7263.0,255.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.4681687305436425,0.03508771929824561,0.9548844146159582,0.02680965147453083,0.9654435787886404,0.0303951367781155,0.4949860669571019,10.0,363.0,7683.0,275.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.2262509107589582,0.8,0.2511807109122545,0.03646249800095954,0.9725697786333013,0.06974609972468644,0.5255903554561273,228.0,6025.0,2021.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external,0.2043069630457923,0.9017543859649123,0.1559781257767835,0.03646424517593644,0.9781761496492596,0.07009409518614483,0.5288662558708479,257.0,6791.0,1255.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.3610578271425718,0.21754385964912282,0.8010191399453145,0.037282020444978956,0.9665566886622675,0.06365503080082136,0.5092814997972186,62.0,1601.0,6445.0,223.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.4175184957641069,0.10526315789473684,0.9014417101665424,0.03645200486026731,0.9660362280234417,0.054151624548736454,0.5033524340306397,30.0,793.0,7253.0,255.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.4673625949510057,0.05964912280701754,0.9509072831220482,0.0412621359223301,0.9661573430988761,0.048780487804878044,0.5052782029645329,17.0,395.0,7651.0,268.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.2224574941135001,0.8,0.24919214516529953,0.036369436911788164,0.972356935014549,0.06957583155324992,0.5245960725826497,228.0,6041.0,2005.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external,0.1999353651889331,0.9017543859649123,0.14479244345016157,0.03600448304847296,0.9765297569153395,0.06924424087296241,0.523273414707537,257.0,6881.0,1165.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,all,,coughvid,platt,external,0.3712127937592009,0.1824561403508772,0.8000248570718369,0.031306441902468396,0.9650674662668666,0.053442959917780065,0.49124049871135705,52.0,1609.0,6437.0,233.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,all,,coughvid,platt,external,0.4671219875281376,0.08771929824561403,0.9014417101665424,0.030562347188264057,0.9653933182483695,0.04533091568449683,0.49458050420607824,25.0,793.0,7253.0,260.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,all,,coughvid,platt,external,0.5399443798020196,0.05263157894736842,0.9511558538404176,0.03676470588235294,0.965921999242711,0.04329004329004329,0.501893716393893,15.0,393.0,7653.0,270.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,all,,coughvid,platt,external,0.1447071375264895,0.8,0.2319164802386279,0.035580524344569285,0.9703588143525741,0.0681308830121022,0.515958240119314,228.0,6180.0,1866.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,all,,coughvid,platt,external,0.117657588890342,0.9017543859649123,0.1287596321153368,0.03536535021329297,0.9736842105263158,0.0680614406779661,0.5152570090401245,257.0,7010.0,1036.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.3490771382489755,0.22807017543859648,0.8007705692269451,0.03896882494004796,0.9669818400120066,0.06656426011264722,0.5144203723327708,65.0,1603.0,6443.0,220.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.4320729581473033,0.08070175438596491,0.9010688540889883,0.028083028083028084,0.965122470713525,0.041666666666666664,0.4908853042374766,23.0,796.0,7250.0,262.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.5031801349895332,0.031578947368421054,0.9540144171016655,0.023746701846965697,0.9652917505030181,0.027108433734939756,0.49279668223504325,9.0,370.0,7676.0,276.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.1560716847925105,0.8,0.2631121053939846,0.037031021601429265,0.9737810487580497,0.07078547035082272,0.5315560526969924,228.0,5929.0,2117.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external,0.1263080304637965,0.9017543859649123,0.14168530947054436,0.035878821722741865,0.976027397260274,0.06901181525241676,0.5217198477177283,257.0,6906.0,1140.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.366698789782607,0.2,0.800397713149391,0.034275405892964524,0.9658068386322736,0.05852156057494867,0.5001988565746955,57.0,1606.0,6440.0,228.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.46972668239697,0.08421052631578947,0.901193139448173,0.029304029304029304,0.9652555910543131,0.043478260869565216,0.49270183288198127,24.0,795.0,7251.0,261.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.5580717557666959,0.04912280701754386,0.9596072582649764,0.04129793510324484,0.966091091091091,0.04487179487179487,0.5043650326412601,14.0,325.0,7721.0,271.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.1457126357298975,0.8,0.22582649763857818,0.035310515719374325,0.9695837780149413,0.06763571640462772,0.5129132488192891,228.0,6229.0,1817.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external,0.1218580337973326,0.9017543859649123,0.13857817549092716,0.03575403450194769,0.9755030621172354,0.06878094473437708,0.5201662807279197,257.0,6931.0,1115.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.389848106689485,0.19649122807017544,0.8054934128759632,0.03454657618753856,0.9658718330849478,0.05876180482686254,0.5009923204730693,56.0,1565.0,6481.0,229.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.4613922133396509,0.09473684210526316,0.9035545612726821,0.033623910336239106,0.9657279489904357,0.04963235294117647,0.4991457016889726,27.0,776.0,7270.0,258.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.5197448589844154,0.03508771929824561,0.9551329853343277,0.026954177897574125,0.9654522613065326,0.030487804878048783,0.49511035231628664,10.0,361.0,7685.0,275.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.191930144530616,0.8,0.29008202833706187,0.03838383838383838,0.9761606022584692,0.07325301204819276,0.5450410141685309,228.0,5712.0,2334.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external,0.1541718631525707,0.9017543859649123,0.15970668655232415,0.03662011969222,0.9786747905559787,0.0703820347802273,0.5307305362586182,257.0,6761.0,1285.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.3819909369501864,0.20701754385964913,0.8010191399453145,0.035542168674698796,0.9661220206865537,0.060668380462724936,0.5040183419024818,59.0,1601.0,6445.0,226.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.4605880396747214,0.0912280701754386,0.9004474272930649,0.03143893591293833,0.9654850746268657,0.046762589928057555,0.4958377487342518,26.0,801.0,7245.0,259.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.528391793657189,0.03859649122807018,0.9538901317424807,0.028795811518324606,0.9655302553780349,0.03298350824587706,0.49624331148527545,11.0,371.0,7675.0,274.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.1731466212917905,0.8,0.24471787223465075,0.03616177636796194,0.9718657453109576,0.06919575113808801,0.5223589361173254,228.0,6077.0,1969.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_opensmile_egemaps_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external,0.1450624274806896,0.9017543859649123,0.14541387024608501,0.0360297210150007,0.9766277128547579,0.06929091399299002,0.5235841281054987,257.0,6876.0,1170.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external,0.3835478530938944,0.17894736842105263,0.8017648521004226,0.030984204131227218,0.9649962602842184,0.05282237182806836,0.4903561102607376,51.0,1595.0,6451.0,234.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external,0.4578809158807733,0.08070175438596491,0.901565995525727,0.02822085889570552,0.9651410324640767,0.04181818181818182,0.491133874955846,23.0,792.0,7254.0,262.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external,0.508535251097843,0.04912280701754386,0.9506587124036788,0.0340632603406326,0.9657828282828282,0.040229885057471264,0.49989075971061137,14.0,397.0,7649.0,271.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external,0.1907309973420763,0.8,0.16268953517275664,0.03273510409188801,0.958272327964861,0.06289655172413794,0.48134476758637834,228.0,6737.0,1309.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,catboost,cough,all,,coughvid,platt,external,0.1703997335529529,0.9017543859649123,0.07419835943325877,0.033350635868154684,0.9552,0.06432236265799024,0.48797637269908556,257.0,7449.0,597.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.3807243717798019,0.18947368421052632,0.8001491424310216,0.032490974729241874,0.9653621232568601,0.055469953775038515,0.494811413320774,54.0,1608.0,6438.0,231.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.4391851532143804,0.08421052631578947,0.9010688540889883,0.02926829268292683,0.9652509652509652,0.04343891402714933,0.4926396902023889,24.0,796.0,7250.0,261.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.4834256879486394,0.0456140350877193,0.956997265722098,0.036211699164345405,0.96588058203713,0.040372670807453416,0.5013056504049086,13.0,346.0,7700.0,272.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.2181462722621848,0.8,0.19997514292816307,0.03420855213803451,0.9657863145258103,0.0656115107913669,0.49998757146408157,228.0,6437.0,1609.0,57.0,8331.0,285.0,8046.0,sensitivity>=0.800,,0.8
external_model_grid_panns_predictions,catboost,cough,drop_high_shift,,coughvid,platt,external,0.1928462851291365,0.9017543859649123,0.07780263484961472,0.03347661847075681,0.9571865443425076,0.06455664405928159,0.4897785104072635,257.0,7420.0,626.0,28.0,8331.0,285.0,8046.0,sensitivity>=0.900,,0.9
external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external,0.3726825261757148,0.17192982456140352,0.8041262739249316,0.030153846153846153,0.9648076349537728,0.051308900523560214,0.48802804924316756,49.0,1576.0,6470.0,236.0,8331.0,285.0,8046.0,specificity>=0.800,0.8,
external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external,0.4673578255809731,0.08070175438596491,0.9006959980114343,0.027980535279805353,0.9651085364229591,0.04155374887082205,0.4906988761986996,23.0,799.0,7247.0,262.0,8331.0,285.0,8046.0,specificity>=0.900,0.9,
external_model_grid_panns_predictions,lightgbm,cough,all,,coughvid,platt,external,0.5447916392250535,0.042105263157894736,0.9515287099179717,0.029850746268656716,0.9655694286795309,0.034934497816593885,0.4968169865379332,12.0,390.0,7656.0,273.0,8331.0,285.0,8046.0,specificity>=0.950,0.95,
