feature,importance,ranker,selection_split,selection_scope,n_selection_scopes,n_train_rows,n_train_positive,n_train_negative,rank
compare2016__opensmile_compare2016_pcm_zcr_sma_percentile1_0,0.023562662365144375,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,199
strong__mfcc_05_skew,0.023521123213796565,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,200
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_10_linregerrQ,0.02346976616061515,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,201
compare2016__opensmile_compare2016_mfcc_sma_de_8_lpc3,0.02345390134473552,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,202
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_meanPeakDist,0.02336956325055411,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,203
strong__spectral_contrast_02_q75,0.02331882882645907,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,204
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_de_meanPeakDist,0.023276301356090004,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,205
strong__mel_band_38_median,0.023169968081481144,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,206
strong__chroma_10_std,0.0231368544891553,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,207
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff25_0_sma_percentile1_0,0.023076957961816854,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,208
is10__opensmile_is10_mfcc_sma_10_amean,0.02299663675554628,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,209
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_meanPeakDist,0.022911644278140963,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,210
strong__mel_band_40_iqr,0.022876680491352858,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,211
compare2016__opensmile_compare2016_pcm_fftMag_spectralSlope_sma_de_lpc1,0.022851546893961707,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,212
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_15_leftctime,0.022839463324070594,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,213
strong__delta_mfcc_32_max,0.02280052582110709,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,214
strong__mfcc_21_std,0.022665164423612202,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,215
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_23_lpc3,0.022647528707794528,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,216
strong__spectral_contrast_07_median,0.022459439850735997,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,217
is10__opensmile_is10_lspFreq_sma_7_pctlrange0_1,0.022362757345285218,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,218
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_1_quartile1,0.022332333554561944,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,219
compare2016__opensmile_compare2016_mfcc_sma_de_13_meanPeakDist,0.022319606024258486,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,220
strong__mfcc_11_q25,0.022229711264900722,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,221
strong__mfcc_28_min,0.022172056896074915,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,222
strong__mel_band_07_max,0.022108958206175366,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,223
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_de_skewness,0.02181563546159181,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,224
compare2016__opensmile_compare2016_pcm_fftMag_spectralFlux_sma_de_meanSegLen,0.02172387396536818,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,225
compare2016__opensmile_compare2016_mfcc_sma_11_peakMeanAbs,0.021656183146851457,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,226
strong__mel_band_63_skew,0.021551334203331555,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,227
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_13_risetime,0.021545472055632092,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,228
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_23_posamean,0.02148199069044188,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,229
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_lpc1,0.021461072528100106,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,230
is10__opensmile_is10_logMelFreqBand_sma_de_3_skewness,0.021341774628393945,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,231
strong__mfcc_02_max,0.02132854087109366,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,232
strong__mel_band_01_mean,0.021294695062825483,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,233
compare2016__opensmile_compare2016_audspecRasta_lengthL1norm_sma_peakRangeAbs,0.021277127921075622,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,234
strong__mfcc_26_mean,0.021254679646085545,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,235
compare2016__opensmile_compare2016_logHNR_sma_percentile99_0,0.02123705244992653,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,236
strong__mel_band_46_std,0.021146664785548653,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,237
strong__delta2_mfcc_32_q75,0.021089965948575012,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,238
compare2016__opensmile_compare2016_mfcc_sma_de_6_stddevRisingSlope,0.0210803269284781,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,239
is10__opensmile_is10_shimmerLocal_sma_de_percentile99_0,0.020933020359765023,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,240
compare2016__opensmile_compare2016_mfcc_sma_14_quartile3,0.020886275024328143,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,241
strong__mfcc_13_min,0.020851857039289642,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,242
strong__delta_mfcc_05_skew,0.020766321423425403,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,243
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff90_0_sma_peakRangeAbs,0.020652735957156634,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,244
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_7_peakRangeRel,0.020597770234336853,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,245
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_11_meanPeakDist,0.02058508787240906,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,246
compare2016__opensmile_compare2016_mfcc_sma_13_peakMeanAbs,0.02057967798512618,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,247
compare2016__opensmile_compare2016_mfcc_sma_de_4_range,0.020578626920299978,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,248
strong__tonnetz_04_mean,0.0205527094327235,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,249
compare2016__opensmile_compare2016_mfcc_sma_13_lpc1,0.020538758658747547,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,250
strong__mfcc_19_mean,0.020506863805109143,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,251
compare2016__opensmile_compare2016_mfcc_sma_12_lpc2,0.02046376073310044,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,252
strong__spectral_centroid_iqr,0.02041686372638058,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,253
compare2016__opensmile_compare2016_pcm_fftMag_psySharpness_sma_peakRangeAbs,0.02039432626046352,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,254
is10__opensmile_is10_logMelFreqBand_sma_de_6_quartile1,0.02037353373537808,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,255
strong__delta_mfcc_03_min,0.02030693579553166,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,256
strong__spectral_contrast_02_min,0.020166757656808417,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,257
is10__opensmile_is10_logMelFreqBand_sma_de_1_maxPos,0.020158319077402162,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,258
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_1_quartile3,0.020105938679459468,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,259
strong__mfcc_38_min,0.02007384425418923,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,260
strong__spectral_contrast_02_q25,0.019961942404789778,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,261
compare2016__opensmile_compare2016_jitterDDP_sma_stddev,0.019830780304509934,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,262
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_0_segLenStddev,0.01982647996269257,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,263
compare2016__opensmile_compare2016_mfcc_sma_4_meanFallingSlope,0.019787317129249374,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,264
strong__delta2_mfcc_26_max,0.019727019304773667,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,265
strong__tonnetz_06_q25,0.019700575812161294,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,266
strong__mel_band_55_std,0.019691157698975562,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,267
strong__mel_band_61_mean,0.01962929500530878,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,268
is10__opensmile_is10_mfcc_sma_14_linregc2,0.019546585406418116,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,269
compare2016__opensmile_compare2016_mfcc_sma_de_3_minRangeRel,0.019529715974940617,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,270
strong__mfcc_24_min,0.01951463536372014,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,271
strong__mel_band_64_median,0.019510017615219533,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,272
is10__opensmile_is10_mfcc_sma_4_upleveltime90,0.019487107478347435,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,273
strong__mfcc_31_std,0.019422179560901063,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,274
strong__mfcc_08_q25,0.019417531572707387,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,275
compare2016__opensmile_compare2016_mfcc_sma_4_peakMeanRel,0.019377588541184876,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,276
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_24_posamean,0.019372397618785044,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,277
strong__tonnetz_02_q25,0.019334802503847903,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,278
compare2016__opensmile_compare2016_logHNR_sma_range,0.019315669869379385,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,279
strong__mfcc_11_mean,0.01930918563833208,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,280
strong__delta_mfcc_31_mean,0.01917541173793887,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,281
compare2016__opensmile_compare2016_mfcc_sma_de_7_stddevRisingSlope,0.019096910881430056,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,282
is10__opensmile_is10_mfcc_sma_14_amean,0.019051860983211114,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,283
is10__opensmile_is10_logMelFreqBand_sma_4_maxPos,0.019039503971207572,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,284
compare2016__opensmile_compare2016_F0final_sma_de_flatness,0.019024775775622133,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,285
is10__opensmile_is10_mfcc_sma_de_0_skewness,0.019004863265634827,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,286
compare2016__opensmile_compare2016_pcm_fftMag_spectralHarmonicity_sma_lpc0,0.018982479220782205,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,287
is10__opensmile_is10_mfcc_sma_de_14_skewness,0.018902225672538322,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,288
strong__mel_band_40_max,0.018894855338470132,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,289
strong__delta_mfcc_31_skew,0.01885878647766413,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,290
compare2016__opensmile_compare2016_pcm_RMSenergy_sma_stddevRisingSlope,0.018851535570684082,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,291
is10__opensmile_is10_jitterLocal_sma_stddev,0.018846164296277047,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,292
compare2016__opensmile_compare2016_jitterLocal_sma_flatness,0.01880366641456438,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,293
strong__mel_band_37_iqr,0.018803611366678016,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,294
compare2016__opensmile_compare2016_pcm_fftMag_fband1000_4000_sma_meanPeakDist,0.01878894721197163,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,295
compare2016__opensmile_compare2016_mfcc_sma_14_percentile99_0,0.018763493132102783,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,296
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_23_risetime,0.01863237869478948,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,297
strong__mfcc_03_max,0.018615631574159852,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,298
strong__mfcc_24_max,0.018522216991976443,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,299
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_20_leftctime,0.01851549793013899,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,300
is10__opensmile_is10_logMelFreqBand_sma_de_6_iqr1_2,0.018504949830225905,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,301
strong__mfcc_20_q25,0.01848346042469023,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,302
strong__delta2_mfcc_04_skew,0.018480483079765585,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,303
compare2016__opensmile_compare2016_pcm_fftMag_spectralEntropy_sma_meanPeakDist,0.01840700174209717,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,304
compare2016__opensmile_compare2016_pcm_zcr_sma_de_meanFallingSlope,0.01839454461473678,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,305
compare2016__opensmile_compare2016_mfcc_sma_de_1_peakMeanRel,0.018388178969186094,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,306
strong__tempogram_global_q25,0.01835389589509816,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,307
strong__delta2_mfcc_03_median,0.018348888637808248,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,308
strong__spectral_contrast_02_std,0.018307554464538193,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,309
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_7_peakDistStddev,0.018257024238449566,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,310
strong__mfcc_22_std,0.018196651823375463,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,311
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_7_upleveltime50,0.018171372960535098,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,312
is10__opensmile_is10_voicingFinalUnclipped_sma_de_linregerrQ,0.01811638876941341,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,313
compare2016__opensmile_compare2016_mfcc_sma_de_1_stddevRisingSlope,0.017982221552529105,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,314
strong__delta_mfcc_13_min,0.017865387556668635,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,315
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_de_peakRangeAbs,0.017854377619937082,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,316
is10__opensmile_is10_mfcc_sma_de_4_skewness,0.017850918454994088,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,317
strong__mel_band_02_max,0.01781017345181684,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,318
is10__opensmile_is10_logMelFreqBand_sma_0_quartile2,0.017803738447070377,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,319
strong__mel_band_51_max,0.017777176488017514,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,320
is10__opensmile_is10_mfcc_sma_14_percentile1_0,0.017758153756803643,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,321
strong__delta2_mfcc_25_skew,0.01772970285615427,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,322
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_3_lpc4,0.017685697073041347,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,323
compare2016__opensmile_compare2016_mfcc_sma_14_upleveltime50,0.017618846898790286,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,324
strong__mfcc_40_mean,0.01760815286209258,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,325
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_8_risetime,0.017584706968019136,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,326
strong__mfcc_33_q25,0.017561369744606013,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,327
strong__mel_band_54_kurtosis,0.017539728798202824,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,328
strong__mel_band_14_max,0.01744539303140991,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,329
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_de_skewness,0.01742755894862348,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,330
strong__mel_band_10_max,0.017410221061031,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,331
compare2016__opensmile_compare2016_mfcc_sma_de_11_stddevFallingSlope,0.01740940425389244,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,332
compare2016__opensmile_compare2016_mfcc_sma_7_amean,0.0173865101034321,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,333
compare2016__opensmile_compare2016_pcm_fftMag_spectralSkewness_sma_de_stddevFallingSlope,0.0173342419365321,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,334
strong__mel_band_63_max,0.01729076577214519,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,335
strong__delta_mfcc_06_min,0.017289749927396365,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,336
strong__tonnetz_06_q75,0.017287651875517254,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,337
compare2016__opensmile_compare2016_pcm_fftMag_fband250_650_sma_de_quartile2,0.01728381981025913,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,338
compare2016__opensmile_compare2016_voicingFinalUnclipped_sma_lpc1,0.01727866541249023,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,339
compare2016__opensmile_compare2016_audspec_lengthL1norm_sma_de_upleveltime25,0.01727169868899107,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,340
is10__opensmile_is10_lspFreq_sma_de_1_skewness,0.017229445806772083,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,341
strong__mfcc_21_iqr,0.017207257523915612,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,342
strong__spectral_contrast_05_q25,0.01717171241674192,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,343
compare2016__opensmile_compare2016_mfcc_sma_de_2_lpc3,0.01716218895021983,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,344
compare2016__opensmile_compare2016_audSpec_Rfilt_sma_de_25_leftctime,0.01715501499779856,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,345
compare2016__opensmile_compare2016_mfcc_sma_11_lpc1,0.01714800173868668,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,346
strong__mel_band_37_q75,0.017135537405980884,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,347
compare2016__opensmile_compare2016_mfcc_sma_3_quartile2,0.017088467338608943,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,348
strong__mfcc_32_mean,0.017066309662831732,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,349
is10__opensmile_is10_logMelFreqBand_sma_de_3_percentile1_0,0.017035985318201743,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,350
compare2016__opensmile_compare2016_pcm_fftMag_spectralRollOff75_0_sma_de_peakRangeRel,0.017033942218634232,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,351
is10__opensmile_is10_voicingFinalUnclipped_sma_de_pctlrange0_1,0.016993037797389383,lightgbm,train,per_modality_mean,3.0,12685.0,4035.0,8650.0,352
