bin_index,probability_lower,probability_upper,n_samples,n_positive,n_negative,mean_probability,observed_positive_rate,calibration_gap,abs_calibration_gap,prediction_source,model_name,modality,feature_strategy,fusion_method,dataset,calibration_method,split
6,0.6000000000000001,0.7000000000000001,18,0,18,0.6129098507874755,0.0,0.6129098507874755,0.6129098507874755,external_model_grid_predictions,logistic_regression,cough,drop_high_shift,,coughvid,platt,external
0,0.0,0.1,5,0,5,0.09759360896819565,0.0,0.09759360896819565,0.09759360896819565,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
1,0.1,0.2,1661,53,1608,0.1653038884437144,0.03190848886213125,0.13339539958158317,0.13339539958158317,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
2,0.2,0.30000000000000004,3277,108,3169,0.2487364239341758,0.03295697284101312,0.21577945109316268,0.21577945109316268,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
3,0.30000000000000004,0.4,2010,74,1936,0.3446791961965004,0.03681592039800995,0.30786327579849043,0.30786327579849043,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
4,0.4,0.5,994,35,959,0.4423774819626426,0.035211267605633804,0.4071662143570088,0.4071662143570088,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
5,0.5,0.6000000000000001,330,12,318,0.540580964556393,0.03636363636363636,0.5042173281927567,0.5042173281927567,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,54,3,51,0.6229864507107851,0.05555555555555555,0.5674308951552295,0.5674308951552295,external_model_grid_predictions,logistic_regression,cough,top_stable_120,,coughvid,platt,external
2,0.2,0.30000000000000004,2776,87,2689,0.27969877477030136,0.03134005763688761,0.24835871713341376,0.24835871713341376,external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external
3,0.30000000000000004,0.4,5296,183,5113,0.3341820938039773,0.034554380664652565,0.29962771313932474,0.29962771313932474,external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external
4,0.4,0.5,257,15,242,0.420171302189494,0.058365758754863814,0.3618055434346302,0.3618055434346302,external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external
5,0.5,0.6000000000000001,2,0,2,0.5062109936446615,0.0,0.5062109936446615,0.5062109936446615,external_model_grid_predictions,logistic_regression,cough,top_stable_50,,coughvid,platt,external
0,0.0,0.1,8,0,8,0.09609036201194743,0.0,0.09609036201194743,0.09609036201194743,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
1,0.1,0.2,1383,44,1339,0.16626590494075716,0.03181489515545915,0.134451009785298,0.134451009785298,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,3379,100,3279,0.25104674174049274,0.02959455460195324,0.2214521871385395,0.2214521871385395,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
3,0.30000000000000004,0.4,2286,99,2187,0.34336822574288695,0.04330708661417323,0.30006113912871374,0.30006113912871374,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
4,0.4,0.5,944,27,917,0.4408959885777949,0.028601694915254237,0.41229429366254067,0.41229429366254067,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
5,0.5,0.6000000000000001,288,11,277,0.539105781451826,0.03819444444444445,0.5009113370073816,0.5009113370073816,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,43,4,39,0.6217532813843788,0.09302325581395349,0.5287300255704253,0.5287300255704253,external_model_grid_predictions,logistic_regression,cough,top_stable_80,,coughvid,platt,external
1,0.1,0.2,1195,35,1160,0.17554908756170035,0.029288702928870293,0.14626038463283006,0.14626038463283006,external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,3948,132,3816,0.2503409027561045,0.03343465045592705,0.21690625230017743,0.21690625230017743,external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,2401,87,2314,0.341356101793148,0.036234902124114954,0.30512119966903306,0.30512119966903306,external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external
4,0.4,0.5,670,25,645,0.43615413225041216,0.03731343283582089,0.39884069941459127,0.39884069941459127,external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,104,4,100,0.5316065117367044,0.038461538461538464,0.49314497327516593,0.49314497327516593,external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,13,2,11,0.6262821129097808,0.15384615384615385,0.4724359590636269,0.4724359590636269,external_model_grid_predictions,random_forest,cough,all,,coughvid,platt,external
1,0.1,0.2,685,21,664,0.17903512574398756,0.030656934306569343,0.1483781914374182,0.1483781914374182,external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,3712,113,3599,0.2533322200781906,0.030441810344827586,0.22289040973336302,0.22289040973336302,external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,2866,117,2749,0.34315828818426414,0.04082344731332868,0.30233484087093543,0.30233484087093543,external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,922,29,893,0.4375379979154254,0.031453362255965296,0.4060846356594601,0.4060846356594601,external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,135,4,131,0.5376697538111749,0.02962962962962963,0.5080401241815452,0.5080401241815452,external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,11,1,10,0.6398342372088418,0.09090909090909091,0.5489251462997509,0.5489251462997509,external_model_grid_predictions,random_forest,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,133,1,132,0.18903367628805068,0.007518796992481203,0.18151487929556948,0.18151487929556948,external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external
2,0.2,0.30000000000000004,3932,142,3790,0.2613834601715667,0.03611393692777213,0.2252695232437946,0.2252695232437946,external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external
3,0.30000000000000004,0.4,3642,125,3517,0.3395489277627749,0.0343218012081274,0.3052271265546475,0.3052271265546475,external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external
4,0.4,0.5,572,13,559,0.43429995146094513,0.022727272727272728,0.4115726787336724,0.4115726787336724,external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external
5,0.5,0.6000000000000001,51,4,47,0.5257133635735515,0.0784313725490196,0.44728199102453187,0.44728199102453187,external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,1,0,1,0.6248160024168152,0.0,0.6248160024168152,0.6248160024168152,external_model_grid_predictions,random_forest,cough,top_stable_120,,coughvid,platt,external
1,0.1,0.2,3,0,3,0.19519309561281487,0.0,0.19519309561281487,0.19519309561281487,external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external
2,0.2,0.30000000000000004,3322,118,3204,0.2732094870723751,0.03552077062010837,0.23768871645226672,0.23768871645226672,external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external
3,0.30000000000000004,0.4,4372,144,4228,0.3369770598414707,0.03293687099725526,0.30404018884421546,0.30404018884421546,external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external
4,0.4,0.5,594,21,573,0.43107438968224343,0.03535353535353535,0.39572085432870807,0.39572085432870807,external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external
5,0.5,0.6000000000000001,40,2,38,0.5238068798241761,0.05,0.4738068798241761,0.4738068798241761,external_model_grid_predictions,random_forest,cough,top_stable_50,,coughvid,platt,external
1,0.1,0.2,217,3,214,0.1871006519821832,0.013824884792626729,0.17327576718955648,0.17327576718955648,external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,4161,154,4007,0.25814742075958585,0.037010334054313865,0.221137086705272,0.221137086705272,external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external
3,0.30000000000000004,0.4,3238,106,3132,0.33905141353755847,0.032736256948733784,0.3063151565888247,0.3063151565888247,external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external
4,0.4,0.5,653,19,634,0.4354823791403761,0.02909647779479326,0.40638590134558283,0.40638590134558283,external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external
5,0.5,0.6000000000000001,61,3,58,0.5300116679330781,0.04918032786885246,0.4808313400642256,0.4808313400642256,external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,1,0,1,0.6023914322496389,0.0,0.6023914322496389,0.6023914322496389,external_model_grid_predictions,random_forest,cough,top_stable_80,,coughvid,platt,external
0,0.0,0.1,404,11,393,0.09113919161099915,0.027227722772277228,0.06391146883872192,0.06391146883872192,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
1,0.1,0.2,3100,105,2995,0.14789458043536463,0.03387096774193549,0.11402361269342914,0.11402361269342914,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
2,0.2,0.30000000000000004,2032,68,1964,0.24663262623116738,0.03346456692913386,0.21316805930203353,0.21316805930203353,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
3,0.30000000000000004,0.4,1276,47,1229,0.34632190346881675,0.03683385579937304,0.3094880476694437,0.3094880476694437,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
4,0.4,0.5,829,26,803,0.4466819816308474,0.031363088057901084,0.41531889357294627,0.41531889357294627,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
5,0.5,0.6000000000000001,444,16,428,0.5445768167165863,0.036036036036036036,0.5085407806805503,0.5085407806805503,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,212,10,202,0.6416621764565347,0.04716981132075472,0.59449236513578,0.59449236513578,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
7,0.7000000000000001,0.8,34,2,32,0.72584622123576,0.058823529411764705,0.6670226918239953,0.6670226918239953,external_model_grid_predictions,xgboost,cough,all,,coughvid,platt,external
0,0.0,0.1,10,0,10,0.09743945319589155,0.0,0.09743945319589155,0.09743945319589155,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,2218,88,2130,0.15833728391980983,0.03967538322813345,0.11866190069167638,0.11866190069167638,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
2,0.2,0.30000000000000004,2506,70,2436,0.24709912972416756,0.027932960893854747,0.2191661688303128,0.2191661688303128,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
3,0.30000000000000004,0.4,1774,59,1715,0.34588840897643447,0.03325817361894025,0.31263023535749423,0.31263023535749423,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
4,0.4,0.5,1070,41,1029,0.44649183647841095,0.038317757009345796,0.40817407946906514,0.40817407946906514,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
5,0.5,0.6000000000000001,584,21,563,0.5437038108553154,0.03595890410958904,0.5077449067457264,0.5077449067457264,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,166,5,161,0.6324598542387364,0.030120481927710843,0.6023393723110255,0.6023393723110255,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
7,0.7000000000000001,0.8,3,1,2,0.7068356442948248,0.3333333333333333,0.3735023109614915,0.3735023109614915,external_model_grid_predictions,xgboost,cough,drop_high_shift,,coughvid,platt,external
1,0.1,0.2,1472,49,1423,0.16708835088764548,0.03328804347826087,0.13380030740938462,0.13380030740938462,external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
2,0.2,0.30000000000000004,3046,120,2926,0.24982282577520729,0.03939592908732764,0.21042689668787964,0.21042689668787964,external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
3,0.30000000000000004,0.4,2273,68,2205,0.34606554538345363,0.029916410030796304,0.3161491353526573,0.3161491353526573,external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
4,0.4,0.5,1125,32,1093,0.44158636106418253,0.028444444444444446,0.4131419166197381,0.4131419166197381,external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
5,0.5,0.6000000000000001,382,12,370,0.5355656043184593,0.031413612565445025,0.5041519917530143,0.5041519917530143,external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,33,4,29,0.6288470635008541,0.12121212121212122,0.5076349422887328,0.5076349422887328,external_model_grid_predictions,xgboost,cough,top_stable_120,,coughvid,platt,external
1,0.1,0.2,209,18,191,0.18702124272529172,0.0861244019138756,0.10089684081141612,0.10089684081141612,external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
2,0.2,0.30000000000000004,3180,105,3075,0.2605833404436309,0.0330188679245283,0.2275644725191026,0.2275644725191026,external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
3,0.30000000000000004,0.4,3853,119,3734,0.34317089406101386,0.03088502465611212,0.3122858694049018,0.3122858694049018,external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
4,0.4,0.5,1006,38,968,0.43471442936428584,0.03777335984095427,0.3969410695233316,0.3969410695233316,external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
5,0.5,0.6000000000000001,83,5,78,0.5240112136518558,0.060240963855421686,0.4637702497964341,0.4637702497964341,external_model_grid_predictions,xgboost,cough,top_stable_50,,coughvid,platt,external
1,0.1,0.2,1513,48,1465,0.16692409253249124,0.031725049570389956,0.13519904296210128,0.13519904296210128,external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,3121,118,3003,0.2508513036230855,0.03780839474527395,0.21304290887781155,0.21304290887781155,external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
3,0.30000000000000004,0.4,2290,85,2205,0.34572953733863554,0.03711790393013101,0.3086116334085045,0.3086116334085045,external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
4,0.4,0.5,1073,18,1055,0.4421750561786211,0.016775396085740912,0.42539966009288016,0.42539966009288016,external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
5,0.5,0.6000000000000001,316,12,304,0.5314122191783146,0.0379746835443038,0.4934375356340108,0.4934375356340108,external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
6,0.6000000000000001,0.7000000000000001,18,4,14,0.6243285067146382,0.2222222222222222,0.40210628449241603,0.40210628449241603,external_model_grid_predictions,xgboost,cough,top_stable_80,,coughvid,platt,external
2,0.2,0.30000000000000004,115,7,108,0.2782283067985333,0.06086956521739131,0.21735874158114196,0.21735874158114196,quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test
3,0.30000000000000004,0.4,160,55,105,0.34269931088713007,0.34375,-0.0010506891128699292,0.0010506891128699292,quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test
4,0.4,0.5,43,41,2,0.4266405607163552,0.9534883720930233,-0.5268478113766681,0.5268478113766681,quality_weighted_fusion_predictions,,,,quality_weighted_auprc,,,test
