auroc,auprc,balanced_accuracy,f1,sensitivity,specificity,brier,ece,nll,threshold,n_samples,evaluation_protocol,analysis_family,model_name,modality,feature_strategy,selected_feature_k,fold,fold_unit,metric_split,threshold_source,skipped,n_selected_features,n_folds,auroc_std,auprc_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,brier_std,ece_std,nll_std,paper_comparable_modality_run
0.8046781789638933,0.7047061886521291,0.734681746824604,0.6382608695652174,0.6416083916083916,0.8277551020408164,0.1562979032990261,0.0270015548321674,0.4819948109305424,0.3958373058870525,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,7,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8044951523321151,0.6887733472933226,0.7303163375440644,0.6320610687022901,0.6529968454258676,0.8076358296622613,0.1582716932115655,0.0282988849550434,0.4839926321159867,0.3958373058870525,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,7,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8216968745540174,0.7407521323059559,0.7540209790209791,0.662847790507365,0.708041958041958,0.8,0.14969507915199,0.0478293373492285,0.472267478015752,0.3204543658234663,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7723634291749468,0.6525654818513199,0.7231919102081278,0.6229508196721312,0.6593059936908517,0.7870778267254038,0.1743398939080914,0.0730440726025406,0.5512134337869761,0.3204543658234663,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8108998144712429,0.715089903168377,0.7431054659626088,0.647993943981832,0.7482517482517482,0.7379591836734694,0.1561723979139466,0.0410406072390568,0.4802164112357193,0.359030026074607,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7662001973345933,0.6429154627889914,0.7060339915785379,0.6035665294924554,0.694006309148265,0.7180616740088106,0.1735178538101167,0.0528341645581221,0.5271733947671878,0.359030026074607,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8080112744398459,0.7131607356676659,0.7435314685314686,0.6495867768595042,0.6870629370629371,0.8,0.1589911462431578,0.0619064338075626,0.4881065552524921,0.4445470869541168,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7593768673828152,0.6360945413325364,0.6884105300703641,0.5778443113772455,0.6088328075709779,0.7679882525697503,0.1772322633201962,0.0609777539180879,0.5355495365236309,0.4445470869541168,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8214671043242472,0.7344219329968574,0.746988011988012,0.6557674841053588,0.6311188811188811,0.8628571428571429,0.1493601307697516,0.0305816418550167,0.462147521452731,0.417131564586754,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,8,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7855607591359894,0.6868372872207927,0.7010543040712999,0.5905383360522023,0.5709779179810726,0.8311306901615272,0.1617160304642048,0.0412079240964634,0.4991274789671794,0.417131564586754,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,8,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.806369152884239,0.7060370241274573,0.7415641257860197,0.6461780929866037,0.7180385288966725,0.765089722675367,0.158425964932714,0.0560427819626986,0.4967177605422747,0.3245833212141155,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8186205142434333,0.7169128844597907,0.7372132815390307,0.6416791604197901,0.6729559748427673,0.8014705882352942,0.1542514347924082,0.0560922563050777,0.4833629724529463,0.3245833212141155,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.792907180385289,0.6932206742694254,0.7233553223645304,0.6237072394590294,0.6865148861646234,0.7601957585644372,0.1634567438899612,0.0507738473897106,0.4987489062213664,0.4011571726704313,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7999144469108399,0.6907879848149003,0.7314326674065852,0.6342182890855457,0.6761006289308176,0.7867647058823529,0.1613285828720878,0.0441796885841521,0.4900190107896193,0.4011571726704313,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7851784025621174,0.6752102502892959,0.7123560451741743,0.6110260336906586,0.6987740805604203,0.7259380097879282,0.1700237363040581,0.0676967507802493,0.5141833190309725,0.4152543246746063,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7937315020347762,0.6868261982581269,0.7201766555678875,0.6205923836389281,0.6918238993710691,0.7485294117647059,0.1654878099119633,0.0631481129489465,0.5002140684134331,0.4152543246746063,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7966390780034455,0.7009760328960682,0.7341988955011527,0.6371681415929203,0.6935201401050788,0.7748776508972267,0.1586177455358627,0.0251011917273171,0.4877141506938002,0.3459760624625551,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,9,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8221790603033666,0.7191283858615125,0.7450749167591565,0.6517857142857143,0.6886792452830188,0.8014705882352942,0.1516816417415183,0.0271832687044319,0.466354481667953,0.3459760624625551,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,9,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8114188210489026,0.7131886777044074,0.7436996997340175,0.6481620405101275,0.7565674255691769,0.7308319738988581,0.1556606666336068,0.0433855370693968,0.4856401880321114,0.2526172387451622,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.801382722900481,0.7056934086914596,0.7266463189049204,0.6288798920377868,0.7327044025157232,0.7205882352941176,0.1584070646152641,0.0628078266042431,0.5006846421917681,0.2526172387451622,998.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7919993828976953,0.6867367679783295,0.7263422689366128,0.6275430359937402,0.702276707530648,0.7504078303425775,0.1636785141611258,0.0501711037108238,0.4987648600583814,0.3871005549595511,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7979074176840547,0.6983834467369601,0.7390445800961893,0.6435506241331485,0.7295597484276729,0.7485294117647059,0.1612204928991116,0.0592354628138499,0.4931599864223475,0.3871005549595511,998.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7902537833228103,0.6805852741560638,0.7263422689366128,0.6275430359937402,0.702276707530648,0.7504078303425775,0.1666215350650345,0.0613960151044412,0.5057536475183918,0.4102900326251983,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7853727339992601,0.6780495527710324,0.7150064742878284,0.6151761517615176,0.7138364779874213,0.7161764705882353,0.168980469236929,0.0659207405460875,0.5110815844976149,0.4102900326251983,998.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.8182176599823439,0.7128192263077676,0.7462302477265779,0.6519337016574586,0.723292469352014,0.7691680261011419,0.1530002314789885,0.024988586585273,0.4700867430498064,0.3295338170861208,1797.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,10,recording,validation,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7993155752867185,0.6989922824087019,0.714090825009249,0.6132208157524613,0.6855345911949685,0.7426470588235294,0.1570612822047995,0.0283803078027406,0.4847805886559814,0.3295338170861208,998.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,10,recording,test,inner_validation_balanced_accuracy,False,800.0,,,,,,,,,,,speech
0.7929990168098028,0.6843076102132721,0.7229772198042832,0.6235427889417077,0.6925718707219809,0.7533825688865855,0.1638355666472923,0.0534953887038897,0.4997975115544214,,9983.0,paper_comparable_10fold_cv,paper_comparable_cv,catboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0108162611518191,0.0185562543088986,0.0095726359089003,0.011853298036653,0.0352717742114876,0.0339217291733811,0.0041534358159638,0.0094342395191962,0.011409806880391,speech
0.805743961448003,0.7052333430407149,0.7324020426651678,0.635120986568407,0.6695732396881138,0.7952308456422217,0.1582819256746795,0.0603619862929025,0.4974358874277757,,9983.0,paper_comparable_10fold_cv,paper_comparable_cv,lightgbm_smote_f80,speech,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.013990228291582,0.0209946500183718,0.0056337056038297,0.0073397800984393,0.0403335664033021,0.0408207473478633,0.0060990491519059,0.0088358469750894,0.0214354515662092,speech
0.8034302980360604,0.697349955278878,0.7254861071769827,0.6258577607157465,0.6758556038331052,0.7751166105208604,0.1571904952651207,0.0300986449547996,0.4839646554523785,,9983.0,paper_comparable_10fold_cv,paper_comparable_cv,svc_rbf_f60,speech,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0142572842742844,0.020686462255277,0.0135826499372855,0.0181290988551,0.0584089328340464,0.0451303221363024,0.0049912251526014,0.0065931919464088,0.0132729520260085,speech
0.7860653400575469,0.6737477687066952,0.7126169200627498,0.6102076961567793,0.6727426938872686,0.7524911462382309,0.1686643607713092,0.065209857142777,0.5110177529007449,,9983.0,paper_comparable_10fold_cv,paper_comparable_cv,xgboost_smote_f80,speech,compare_is10_top800_lightgbm,800.0,aggregate,recording,test_aggregate,inner_validation_balanced_accuracy,,,10.0,0.0119069452491767,0.0177836364163599,0.0115574139986917,0.0155830995634143,0.0468577058748148,0.0338545640525843,0.0040230521815991,0.0060882065735339,0.0112576816516041,speech
