feature,source_mean,external_mean,source_std,external_std,standardized_mean_difference,abs_standardized_mean_difference,ks_statistic,n_source,n_external
beats_official_dim_0645,0.09245539766576989,0.18523107679700956,0.1768607037212407,0.18167131694700683,0.5174375052440621,0.5174375052440621,0.20136667089452365,4094,8331
beats_official_dim_0373,0.02040166225650307,-0.03982219868964767,0.12484961130079714,0.10814227355628972,-0.5155877630910624,0.5155877630910624,0.20767623434806004,4094,8331
beats_official_dim_0267,0.0823618173828985,0.16163845921293277,0.15675284741984621,0.1507257736094854,0.5155096666169007,0.5155096666169007,0.21718498375441558,4094,8331
beats_official_dim_0512,-0.24829034204231526,-0.3293621075290805,0.15405607243230637,0.16207046165434882,-0.5126964186811593,0.5126964186811593,0.1974227722697382,4094,8331
beats_official_dim_0259,0.004716623141462733,-0.05867654921542113,0.12259999540285683,0.1247978344277824,-0.5124130019357142,0.5124130019357142,0.1831353716998747,4094,8331
beats_official_dim_0289,-0.2766210515475472,-0.3426798324112076,0.1236861028428303,0.135571420585862,-0.5090201471159493,0.5090201471159493,0.21306675199783837,4094,8331
beats_official_dim_0546,0.050294692909306514,-0.008413634250823393,0.11442770401982776,0.11650128086510202,-0.5083869953739676,0.5083869953739676,0.19944050381981893,4094,8331
beats_official_dim_0069,-0.032190707464156816,0.030308806552933113,0.12417746245840193,0.12225104626754134,0.5071806191061883,0.5071806191061883,0.23296576778674388,4094,8331
beats_official_dim_0414,0.09938401363568135,0.14724462439357675,0.10087315979200563,0.08925691706995481,0.5024665555129288,0.5024665555129288,0.19236288945467506,4094,8331
beats_official_dim_0663,0.011938997928479677,-0.037633039665462956,0.10435524303984642,0.09397661136451686,-0.49915969110630504,0.49915969110630504,0.22556995001101526,4094,8331
beats_official_dim_0364,0.007629207678603183,-0.03487186053932207,0.0886152434980841,0.08631484369163998,-0.48583395929004136,0.48583395929004136,0.20708958254280913,4094,8331
beats_official_dim_0514,-0.12663672464224157,-0.21585398022249627,0.20365535817961034,0.16216278534117318,-0.4846132125014244,0.4846132125014244,0.20113311258173294,4094,8331
beats_official_dim_0057,0.1442869145795936,0.2697228455427965,0.26861597794838876,0.24870630707802274,0.48453904308552925,0.48453904308552925,0.18949744619260367,4094,8331
beats_official_dim_0482,0.028150639426593734,0.10361381863334972,0.14594752579922762,0.16733761711844633,0.4805932247986528,0.4805932247986528,0.16805878093350263,4094,8331
beats_official_dim_0332,0.049523208656817336,-0.00767512717116703,0.12408379624966977,0.11470323300104511,-0.47866005550191326,0.47866005550191326,0.1971000829914839,4094,8331
beats_official_dim_0426,-0.08141663465672509,-0.033529510628126445,0.1075007064677652,0.09395211860784378,0.4743010102112434,0.4743010102112434,0.2110323670305263,4094,8331
beats_official_dim_0294,0.25349267574065454,0.31123388511385813,0.1186565120331391,0.13009753661607829,0.46371220822696707,0.46371220822696707,0.1808716504128728,4094,8331
beats_official_dim_0105,-0.07847744180821534,-0.12456243078836207,0.10370800736044133,0.09689169478761707,-0.45916433711276466,0.45916433711276466,0.182891551598297,4094,8331
beats_official_dim_0535,-0.22669121967658384,-0.28931297625456476,0.14260542162722245,0.1300708188553547,-0.4587845376195299,0.4587845376195299,0.18604473541795413,4094,8331
event_end_sec,4.823353947850513,5.802680373004442,2.294461663610923,2.0791120801746468,0.4472540738492753,0.4472540738492753,0.243492398682574,4094,8331
beats_official_dim_0705,0.05236772098487162,0.10737526442304328,0.1195807828682604,0.1270822715989648,0.4457677657053659,0.4457677657053659,0.17854149137332465,4094,8331
beats_official_dim_0612,0.028198086520606583,-0.02580893225693799,0.11083008956769744,0.1313416911062807,-0.44439294647083594,0.44439294647083594,0.159673052372593,4094,8331
beats_official_dim_0179,-0.1417805369095559,-0.18753469499480166,0.1054537066067967,0.10078172722539706,-0.4435531859074031,0.4435531859074031,0.18423754645438484,4094,8331
beats_official_dim_0350,-0.144793195229284,-0.19718800275814144,0.12168463498860002,0.1145078914220877,-0.44341596645734127,0.44341596645734127,0.18675792973864636,4094,8331
beats_official_dim_0077,-0.12389237539254401,-0.22875467162155844,0.2297990230490933,0.2442888729539724,-0.44212900625838547,0.44212900625838547,0.15533463194804464,4094,8331
beats_official_dim_0448,0.02097992146547671,0.06031349826598927,0.09219459249250181,0.08632677511041578,0.4403807385216654,0.4403807385216654,0.17551127310273162,4094,8331
beats_official_dim_0453,-0.060482752647727636,-0.1039088304907053,0.10141583154731859,0.0959155167859173,-0.43992188459546006,0.43992188459546006,0.1720076345363023,4094,8331
beats_official_dim_0590,-0.04785819726947344,-0.09635870477700902,0.12120769550119487,0.10022720613029333,-0.436061200704225,0.436061200704225,0.1749025437918904,4094,8331
beats_official_dim_0536,-0.036990228469726355,-0.11363331068967418,0.1821381738584391,0.17109990312587006,-0.4336936943959489,0.4336936943959489,0.20180593409339764,4094,8331
beats_official_dim_0658,-0.018878073349502325,-0.06793441481348511,0.11528555019492903,0.11094298101154684,-0.4335684823715007,0.4335684823715007,0.1941666480488498,4094,8331
beats_official_dim_0730,-0.12718182586881024,-0.07717738681408108,0.11707682226817076,0.11439068599994094,0.43199568328211196,0.43199568328211196,0.1830561506904395,4094,8331
beats_official_dim_0498,-0.08595691903941455,-0.14185649890768967,0.13184523834987108,0.1269135520495188,-0.4319410627832712,0.4319410627832712,0.19963105057789415,4094,8331
beats_official_dim_0452,-0.03246139647926262,0.012641692852648144,0.10612701403890042,0.1031746177443369,0.43090400491064845,0.43090400491064845,0.1792265683927406,4094,8331
beats_official_dim_0671,0.14475824595561387,0.10223697877540665,0.09980155527857827,0.09998331419585675,-0.42563162351404016,0.42563162351404016,0.17590740746930394,4094,8331
beats_official_dim_0084,0.0642205275565101,-0.002094999191719705,0.1572207679810953,0.15477823251445771,-0.42504894259435533,0.42504894259435533,0.17021674715720597,4094,8331
beats_official_dim_0032,0.08731648742713756,0.1469354336045991,0.12044617947007377,0.15847259687977586,0.42354686770818994,0.42354686770818994,0.15278894602457427,4094,8331
beats_official_dim_0659,0.04537809552585026,-0.05322680374915292,0.2282045282215455,0.2386560930569603,-0.422273172648424,0.422273172648424,0.15626194582162534,4094,8331
beats_official_dim_0745,0.08348035984859357,0.16326059426812206,0.19154889053088614,0.1928480879443656,0.4150528420668322,0.4150528420668322,0.17280969594788942,4094,8331
beats_official_dim_0427,-0.04925594808935413,-0.112661869765653,0.14260685898169523,0.16297862283430822,-0.41402486862768784,0.41402486862768784,0.15227697072229565,4094,8331
beats_official_dim_0053,-0.07177553602086598,-0.13762422382119205,0.15315384725626996,0.16558545087015558,-0.41283159864186314,0.41283159864186314,0.168058311823158,4094,8331
beats_official_dim_0147,-0.029380998007501664,-0.0720712232874723,0.1059158482938651,0.10173977914900749,-0.411042599843525,0.411042599843525,0.19419039676004246,4094,8331
beats_official_dim_0038,-0.03862561800334138,0.01403361866648687,0.12991110872050704,0.12870963442078479,0.40718974403169456,0.40718974403169456,0.1656787789198465,4094,8331
beats_official_dim_0222,-0.009045469121519064,-0.05117346793874456,0.10186760826487326,0.10524973611773442,-0.40671233509511623,0.40671233509511623,0.15211248890773926,4094,8331
beats_official_dim_0577,0.0033136869712498684,-0.08466434925705855,0.1989207948854212,0.23244623697083538,-0.40664192970605884,0.40664192970605884,0.13013546088947897,4094,8331
beats_official_dim_0208,-0.13112934101931076,-0.19093739291948758,0.1447626928489137,0.1496506331466084,-0.4061937473757126,0.4061937473757126,0.1658328230292367,4094,8331
beats_official_dim_0690,0.08645164168153803,0.1533376680206106,0.16345844619384337,0.1671920150774008,0.4045100548689576,0.4045100548689576,0.1879609338978373,4094,8331
beats_official_dim_0352,0.006489249912096157,0.050128943725847974,0.10601010673312218,0.10999331552999965,0.40395982002260894,0.40395982002260894,0.16097292781793265,4094,8331
beats_official_dim_0691,-0.06922281226613246,-0.12292019774580397,0.13039604292205972,0.13654699388138736,-0.4021706208015129,0.4021706208015129,0.14927859331633864,4094,8331
beats_official_dim_0686,-0.031110095400520385,-0.09261883696608159,0.16533857104064922,0.14284605469790218,-0.3980711967395169,0.3980711967395169,0.20131026037559208,4094,8331
beats_official_dim_0567,-0.1483049660413933,-0.24065194593568182,0.2122660263371218,0.25028510416189065,-0.39791792042238255,0.39791792042238255,0.14785419839391864,4094,8331
beats_official_dim_0572,0.0069356054185780265,-0.03461199503077099,0.1110706667652497,0.09746341117726212,-0.3975895722451651,0.3975895722451651,0.15091740098561257,4094,8331
beats_official_dim_0181,0.057332361863625406,0.106467309656429,0.12926999395305983,0.11809157856094332,0.39682998812177833,0.39682998812177833,0.20490103618852068,4094,8331
beats_official_dim_0164,0.01882311270978324,-0.014252176031092927,0.08708435675082012,0.07956364935369362,-0.396507075812949,0.396507075812949,0.17469478654804982,4094,8331
beats_official_dim_0313,0.1392415296855785,0.09115504680015474,0.12975964565928058,0.1126634036981252,-0.39569482012318413,0.39569482012318413,0.16278832621253153,4094,8331
beats_official_dim_0380,-0.1428161798955035,-0.09805368572587259,0.11990766257273323,0.10591490229469533,0.39564308482247185,0.39564308482247185,0.16902960479154,4094,8331
beats_official_dim_0458,-0.023511713135767248,0.026018751530169592,0.1207933579543771,0.13193846377257393,0.3915454921429736,0.3915454921429736,0.15436829395767693,4094,8331
beats_official_dim_0317,0.18340811542675625,0.22957872608137095,0.11092355123833952,0.12457983481651813,0.3914096364653969,0.3914096364653969,0.1632877528130935,4094,8331
beats_official_dim_0026,0.16923866752067176,0.21793836948930004,0.12086550308391135,0.12838923099355026,0.39054976537999436,0.39054976537999436,0.14044720992811066,4094,8331
beats_official_dim_0571,0.23879997645394624,0.18975560475490208,0.12571384735624433,0.12557743494267992,-0.39030320062424456,0.39030320062424456,0.17311013180417434,4094,8331
beats_official_dim_0356,0.0009620236003628105,-0.05604062724581993,0.15315371472125383,0.1389405207555569,-0.3898052200783191,0.3898052200783191,0.18624504553507515,4094,8331
beats_official_dim_0522,0.0442191080801897,0.08883685964716188,0.12420770802158738,0.1039314104820194,0.3895717460561307,0.3895717460561307,0.14602290888639824,4094,8331
beats_official_dim_0744,-0.07553295615025113,-0.01885978011743198,0.14548172495018805,0.14615632898799605,0.3886178092556754,0.3886178092556754,0.1741932489509373,4094,8331
beats_official_dim_0564,0.17319925984911647,0.22372095373019577,0.13009509693710733,0.1317275760967142,0.38588048508800304,0.38588048508800304,0.16466913618079793,4094,8331
beats_official_dim_0108,-0.5701866001233665,-0.645110092359082,0.1927517732229058,0.19564681029519215,-0.38576156071779166,0.38576156071779166,0.17253558890969195,4094,8331
beats_official_dim_0060,0.05661750106162293,0.01683247821965311,0.11125221487798344,0.09517534754584182,-0.3842617414042445,0.3842617414042445,0.2023607743534091,4094,8331
beats_official_dim_0007,0.11509075657324432,0.15547684032685638,0.11360711310423392,0.0966199266893436,0.38292897663371006,0.38292897663371006,0.16419471902547955,4094,8331
beats_official_dim_0519,-0.1512570838443616,-0.20438823962104144,0.12880162876719045,0.14838136557149825,-0.3823791431980919,0.3823791431980919,0.14875374679898157,4094,8331
beats_official_dim_0095,0.03934692276037142,-0.01636033831439723,0.13670501264312,0.1545739551708579,-0.38175003941361746,0.38175003941361746,0.13960946681094155,4094,8331
beats_official_dim_0383,-0.11688694325735478,-0.1674984608917443,0.12606257602956678,0.13886482955148727,-0.38159943921522305,0.38159943921522305,0.15536911155836874,4094,8331
beats_official_dim_0312,-0.19586340909976532,-0.24572502433474208,0.14766493351358953,0.11110365246371072,-0.38154814152050553,0.38154814152050553,0.14621017187206165,4094,8331
beats_official_dim_0308,0.27367423531563173,0.3291451026178959,0.14239153767836546,0.14924273124523685,0.38027490288875176,0.38027490288875176,0.140077902809367,4094,8331
beats_official_dim_0283,-0.12944521301624304,-0.1704737768852189,0.11940980818294014,0.09757254651855814,-0.37623684499558796,0.37623684499558796,0.16773471364361114,4094,8331
beats_official_dim_0333,0.04660649165789384,0.009379603366257138,0.10535324975555278,0.09285204567085945,-0.37485914612565546,0.37485914612565546,0.15960843242263179,4094,8331
beats_official_dim_0733,0.008740352982198347,-0.043692245171578124,0.12846608774195953,0.15044057688436852,-0.37479281196927305,0.37479281196927305,0.17196852246132577,4094,8331
beats_official_dim_0174,0.02483077108860831,0.09609367757239926,0.17910402813336057,0.200783220123983,0.3745370245619035,0.3745370245619035,0.14397192914064788,4094,8331
beats_official_dim_0654,0.08244094919090382,0.042194167682570984,0.10337827881545647,0.11190816502586765,-0.37356429546453823,0.37356429546453823,0.1326673666965783,4094,8331
beats_official_dim_0220,0.6034265414085539,0.6829660602023818,0.20299831681952715,0.22300225399500317,0.3729805595318153,0.3729805595318153,0.15148223915984216,4094,8331
beats_official_dim_0478,0.023822901908917643,-0.035355118124598,0.15425901251571109,0.16431732184646802,-0.37129735653089474,0.37129735653089474,0.16319624697651058,4094,8331
beats_official_dim_0020,-0.04506454797618542,0.0329684578663523,0.19815069288718823,0.22192371360088625,0.3708939320765167,0.3708939320765167,0.1336356690865137,4094,8331
beats_official_dim_0418,0.031931279165285695,0.07292304198268017,0.1178186189068305,0.1029375921748297,0.3704996534687311,0.3704996534687311,0.15360845247709906,4094,8331
beats_official_dim_0587,-0.24306057002143452,-0.2924341710434661,0.14752751277494622,0.11966079855612294,-0.36754938249753405,0.36754938249753405,0.1774718611489674,4094,8331
beats_official_dim_0666,-0.1715082157642964,-0.22274598412628369,0.14365611403050627,0.13519720709165053,-0.367285920991859,0.367285920991859,0.16893504973771745,4094,8331
beats_official_dim_0712,0.02491208502700518,-0.040181656169638126,0.16693099457111368,0.18732481272061607,-0.3668561360370815,0.3668561360370815,0.1435777005348503,4094,8331
beats_official_dim_0575,0.0104250745202072,0.07684047339126525,0.17575986376094344,0.18637375706468756,0.3666103397663463,0.3666103397663463,0.14118729013542453,4094,8331
beats_official_dim_0385,-0.21539457123794567,-0.26399675566769565,0.12508406895123317,0.14094082470423044,-0.3647165027485545,0.3647165027485545,0.14503317401759644,4094,8331
beats_official_dim_0724,-0.08588480430971213,-0.03521186313137295,0.13624523917413675,0.14155734216255925,0.36471313579266323,0.36471313579266323,0.15356066186074852,4094,8331
beats_official_dim_0643,-0.13493185956874554,-0.10299146982355423,0.09021580281625949,0.08487852304930016,0.3646330937951053,0.3646330937951053,0.16948924497100515,4094,8331
beats_official_dim_0082,0.004805586953944349,-0.06292806841823284,0.20376761625796033,0.16588332727234992,-0.36452849511967045,0.36452849511967045,0.20031366476800117,4094,8331
beats_official_dim_0566,-0.08124996317435176,-0.033386135227810226,0.1365957573646497,0.12604301681977875,0.36415616018088665,0.36415616018088665,0.1584340439944581,4094,8331
beats_official_dim_0128,0.07143694910977196,0.013514102677746775,0.1464073361720805,0.17115487717383024,-0.36366277412760106,0.36366277412760106,0.1388075813157337,4094,8331
beats_official_dim_0723,-0.2741503272065461,-0.25314286729233015,0.05598462582936643,0.05957282450509604,0.3633771383028065,0.3633771383028065,0.12360767316753918,4094,8331
beats_official_dim_0314,-0.12926346094974264,-0.1983913886422135,0.18499509775024112,0.19699362688229777,-0.3617263453708968,0.3617263453708968,0.16230062737058318,4094,8331
beats_official_dim_0129,0.14538616004810237,0.19504960594113516,0.13836186027320643,0.13777359956425284,0.35966987613239376,0.35966987613239376,0.1432820144208038,4094,8331
beats_official_dim_0351,0.1638991495358525,0.1218752198303839,0.11517866851557618,0.11950824785733548,-0.3580344590642331,0.3580344590642331,0.15304637032614365,4094,8331
beats_official_dim_0576,-0.22889160207895734,-0.2748143658565662,0.12661173682684765,0.13017729037606923,-0.3576024677223251,0.3576024677223251,0.1489218935381047,4094,8331
beats_official_dim_0624,0.07189118333317139,0.034946754651890705,0.09743113403409351,0.10969729397573807,-0.3560746612389637,0.3560746612389637,0.14898959202470202,4094,8331
beats_official_dim_0157,-0.04217280213821278,-0.08884383753027682,0.13658070235320072,0.1266064878646881,-0.3543728597273214,0.3543728597273214,0.15346047748279146,4094,8331
beats_official_dim_0396,-0.026142337934510356,0.012726309523329699,0.11496797237611227,0.10451499946857952,0.35374945635538424,0.35374945635538424,0.17633567589447768,4094,8331
beats_official_dim_0710,-0.04307315456951163,-0.09290350049388314,0.13226581279160193,0.14896017070240855,-0.35372570723444735,0.35372570723444735,0.13429441728784208,4094,8331
beats_official_dim_0328,-0.1933147707175959,-0.2288331217867645,0.1083981368079533,0.09241612857720587,-0.35259445698948894,0.35259445698948894,0.1489546433040333,4094,8331
beats_official_dim_0668,-0.09884438512897806,-0.1461444386985614,0.13554273476114542,0.1328036579942619,-0.3524791327144158,0.3524791327144158,0.1644073139697484,4094,8331
beats_official_dim_0490,0.021669368621876434,0.06371864602250683,0.12009828959697616,0.11903712192750726,0.3516419567686083,0.3516419567686083,0.15698417051644997,4094,8331
beats_official_dim_0055,0.19330705934268375,0.24326318793565938,0.14121053738693853,0.14338002965428898,0.3510316693111143,0.3510316693111143,0.15199339351901775,4094,8331
beats_official_dim_0507,0.027659725352595758,0.07075480678472457,0.11809798717793418,0.12818955850385494,0.3496330893356562,0.3496330893356562,0.1441688675271675,4094,8331
beats_official_dim_0469,-0.10220042683742007,-0.0680551685805978,0.10537811129787208,0.09128624029626586,0.34632290321839093,0.34632290321839093,0.16447779779901633,4094,8331
beats_official_dim_0006,-0.2314984324430127,-0.1862648044322422,0.1330772780093342,0.12811167958421485,0.3462725497350091,0.3462725497350091,0.1468828761061402,4094,8331
beats_official_dim_0019,0.27167986153402757,0.3220444395019662,0.1398800607772994,0.15137825582314599,0.34554149566749554,0.34554149566749554,0.132958068513214,4094,8331
beats_official_dim_0207,-0.05054728258069737,-0.012121917186254634,0.11117543521922615,0.11136201405951549,0.3453068618772486,0.3453068618772486,0.152514516473015,4094,8331
beats_official_dim_0042,-0.34729028687389607,-0.3847606200976368,0.11233437020886182,0.10474832549300908,-0.3449743711941925,0.3449743711941925,0.16263164335745323,4094,8331
beats_official_dim_0391,-0.03058122001369617,-0.07117049499050299,0.12704844492775222,0.10779054270765166,-0.3444878884827613,0.3444878884827613,0.15994290809829292,4094,8331
beats_official_dim_0533,0.032447360900067605,-0.0033700276977518913,0.10550150004353903,0.10305496104407609,-0.3434238969312047,0.3434238969312047,0.1552406632821528,4094,8331
beats_official_dim_0763,-0.14919909494305708,-0.10919796323865584,0.11815825046879726,0.11516186526116919,0.34282649377572405,0.34282649377572405,0.131887851900926,4094,8331
beats_official_dim_0297,-0.021070247922555723,0.018483689518883493,0.11428976041397157,0.11664555994790869,0.34250544428156604,0.34250544428156604,0.14228621043691936,4094,8331
beats_official_dim_0079,-0.1559941787083844,-0.1141093333990832,0.12755569566371933,0.11956092784036973,0.33877968471450726,0.33877968471450726,0.14081440605030376,4094,8331
beats_official_dim_0501,0.19602337919778365,0.24260106536877904,0.13865085351205508,0.13793452039424473,0.33677326859888546,0.33677326859888546,0.1346001599548997,4094,8331
beats_official_dim_0477,0.24370229176286748,0.29094685669886666,0.15489265463479235,0.12498521046513984,0.33566446930803334,0.33566446930803334,0.15100594556314556,4094,8331
beats_official_dim_0155,0.1737649079647395,0.23673044113448383,0.19057588715175272,0.1848624437792133,0.3353544082772074,0.3353544082772074,0.1406109880771501,4094,8331
beats_official_dim_0621,-0.2038072737086445,-0.24127247451411246,0.11375079547138285,0.11147107575642491,-0.33264838599705093,0.33264838599705093,0.16889623085670635,4094,8331
beats_official_dim_0515,0.26477566063193375,0.3113787224139163,0.13764097554470825,0.14322080458378883,0.331762344653266,0.331762344653266,0.14086272441579195,4094,8331
beats_official_dim_0226,-0.09934343407135977,-0.16880749763552472,0.19512288757084428,0.22372940608540295,-0.33088800551966036,0.33088800551966036,0.12768623578060578,4094,8331
beats_official_dim_0370,-0.09605983455136168,-0.04818546701528174,0.16383279294644112,0.12508092586548283,0.3284353206306421,0.3284353206306421,0.12585541538342992,4094,8331
beats_official_dim_0389,0.059669618607873696,0.09653849036891751,0.11735705956885373,0.1098663689156961,0.32431006595063233,0.32431006595063233,0.14581125216281854,4094,8331
beats_official_dim_0304,-0.05155770001620515,-0.092677794973929,0.13124694776363224,0.1230981101135443,-0.32314511908116755,0.32314511908116755,0.18157338084952013,4094,8331
beats_official_dim_0291,0.05923366880601224,0.10452515108216609,0.14409709447833058,0.13625882444491116,0.3229437020302132,0.3229437020302132,0.16045881219970703,4094,8331
beats_official_dim_0040,0.07658463946998774,0.12087472288023256,0.1441903322704314,0.13010417876702204,0.32248277408075127,0.32248277408075127,0.14900090931176407,4094,8331
beats_official_dim_0371,-0.03477838987897696,-0.06205598127241802,0.0869785238540337,0.08306752261065563,-0.3207114472791727,0.3207114472791727,0.13743748591569482,4094,8331
